Request By,Sender ID,Operator/Gateway,State,Date
E-prima Technology Pvt. Ltd.,TECTRON,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SHEBcollege,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,HERALD,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BechuGaud,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,LonlyPlanet,Default [ AXIATA ],Approved,2016-12-20 13:49:26
E-prima Technology Pvt. Ltd.,DynamicGHR,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NAPKTM,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,LALIGURAS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,RijalEdu,Default [ AXIATA ],Approved,2016-08-28 11:13:42
E-prima Technology Pvt. Ltd.,RajOffset,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NTHBCA,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,UniqueNepal,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Skyoverseas,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,AcmeWIFI,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,LoyalSaccos,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,JciDamak,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,RPBhatta,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,KasmiraSave,Default [ AXIATA ],Approved,2016-07-18 12:40:40
E-prima Technology Pvt. Ltd.,OxfordIntl,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,WiseOvrs,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,StudyIndia,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CHANAKYA,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Goodwill,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,AnnalJyoti,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Darpansacco,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,MIG,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Kavya,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,sechan,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,PMS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,TACC,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SHARADA,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,HCOE,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BarshaTravl,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,DLC,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,AnupamFood,Default [ AXIATA ],Approved,2016-11-10 10:40:34
E-prima Technology Pvt. Ltd.,NAME,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,KumarSubedi,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Radiojnk,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NOM,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,UCPNMCHQ,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SiruVai,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,INTERACTIVE,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BookMart,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,FocusNepal,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,RGHIMIRE,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,DubaiOvers,Default [ AXIATA ],Approved,2016-07-10 10:30:45
E-prima Technology Pvt. Ltd.,OutFit,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,WELHAMS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SQCedu,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CCT,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,GMservices,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ANGELS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CRYSTALColz,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,MCCBharat,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,KANDK,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SchEMS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,PIS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,MegaWebLink,Default [ AXIATA ],Approved,2016-09-13 12:40:21
E-prima Technology Pvt. Ltd.,SWS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Shalmani,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,GyanuGaire,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BaibhavOvs,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Dist325A2,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NAGARIK,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,KUHS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,QandU,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NLIC,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,TrustNepal,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SigmaIntl,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,IndreniClg,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BlueSky,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Florid,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ACAN,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NepalBani,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Lions325B,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,RedCrossDMK,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,OshoManpwr,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,VPS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Soundline,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CARIBBEAN,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Genuine,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Alquraish,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CRESCENT,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Mashareq,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,kailaslimbu,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,EasyLink,Default [ AXIATA ],Approved,2016-05-29 15:50:55
E-prima Technology Pvt. Ltd.,sanjeev,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ForeignLink,Default [ AXIATA ],Approved,2016-08-08 10:43:09
E-prima Technology Pvt. Ltd.,PERFECT,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SUTRADHAR,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,GURUNGmgmt,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,AxisHRS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,DIBYASHWARI,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,MusicSaccos,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,kripa,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,GreenPeace,Default [ AXIATA ],Approved,2016-06-17 12:42:09
E-prima Technology Pvt. Ltd.,PUSHPARAJJO,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NITC,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,TRICONintl,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ShubhaTimes,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ImageSchool,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BINODPOKHRE,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,EuroKids,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Aakarshan,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NEC,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Limitless,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CreativeTec,Default [ AXIATA ],Approved,2016-06-26 17:34:22
E-prima Technology Pvt. Ltd.,EXPERTEDU,Default [ AXIATA ],Approved,2016-05-15 13:50:18
E-prima Technology Pvt. Ltd.,AyushIntl,Default [ AXIATA ],Approved,2017-01-03 15:21:03
E-prima Technology Pvt. Ltd.,OrchidHome,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,VGsuzuki,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SocietyMed,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CANN,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,GCIPLCement,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,AllCornice,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,CPNUML,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ManpowrLink,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,DANFEY,Default [ AXIATA ],Requested,2017-02-07 16:58:55
E-prima Technology Pvt. Ltd.,JPF,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BCCI,Default [ AXIATA ],Approved,2017-01-16 09:29:31
E-prima Technology Pvt. Ltd.,SamajUtthan,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,PBS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,ZenithOver,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SUPREMEOVS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,PushkarSave,Default [ AXIATA ],Approved,2016-09-23 11:01:04
E-prima Technology Pvt. Ltd.,LifeLine,Default [ AXIATA ],Approved,2016-04-24 15:56:02
E-prima Technology Pvt. Ltd.,GulfSpring,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Asmik,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Dhanmilan,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,msg,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,kmc,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,PRIYASH,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NIRKUMAR,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,TMNGorkha,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,SHRIJANA,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,HYUNDAI,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,BIKASHPANTA,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,Emerald,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,3Brothers,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,NCCS,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,LCPEACE,Default [ AXIATA ],Approved,2016-04-06 16:04:41
E-prima Technology Pvt. Ltd.,RCCI,Default [ AXIATA ],Approved,2016-04-06 16:04:41
 I. Quest Technologies Pvt. Ltd,JyapuSamaj,Default [ AXIATA ],Approved,2015-11-29 14:38:59
 I. Quest Technologies Pvt. Ltd,FHAN,Default [ AXIATA ],Approved,2015-11-29 14:37:20
 I. Quest Technologies Pvt. Ltd,IQT,Default [ AXIATA ],Approved,2015-11-29 14:38:01
 I. Quest Technologies Pvt. Ltd,SYC,Default [ AXIATA ],Approved,2015-11-29 14:38:41
 I. Quest Technologies Pvt. Ltd,Mikhabahal,Default [ AXIATA ],Approved,2015-11-29 14:37:05
 I. Quest Technologies Pvt. Ltd,NavaYuwa,Default [ AXIATA ],Approved,2015-11-29 14:39:23
 I. Quest Technologies Pvt. Ltd,VisionGroup,Default [ AXIATA ],Approved,2015-11-29 14:37:45
 I. Quest Technologies Pvt. Ltd,IQuest,Default [ AXIATA ],Approved,2015-11-29 14:38:25
Medhavi College,MEDHAVICOLZ,Default [ AXIATA ],Approved,2015-11-30 12:59:52
Excel International College,EXCELCLG,Default [ AXIATA ],Approved,2015-12-01 11:18:57
Kanjirowa National H.s. School,Kanjirowa,Default [ AXIATA ],Approved,2015-12-01 14:54:15
Kathmandu Don Bosco College,PATHSHALA,Default [ AXIATA ],Approved,2015-12-14 16:14:16
Kathmandu Don Bosco College,DONBOSCO,Default [ AXIATA ],Approved,2015-12-14 16:14:04
Ace Higher Secondary School,AHS,Default [ AXIATA ],Approved,2015-12-14 15:51:47
District Agriculture Development Office Parbat,DADO123,Default [ AXIATA ],Approved,2015-12-17 10:19:53
Basanta Trade  Concern,BTC,Default [ AXIATA ],Approved,2016-01-01 12:46:40
Miracle Infocom Private Limited,34343,Default [ AXIATA ],Approved,2016-02-22 15:50:45
Miracle Infocom Private Limited,MiracleSMS,Default [ AXIATA ],Approved,2016-02-22 15:50:16
Miracle Infocom Private Limited,IBOX,Default [ AXIATA ],Approved,2016-02-22 15:50:40
Miracle Infocom Private Limited,SMS,Default [ AXIATA ],Approved,2016-02-22 15:50:33
Guru Infosys Private Limited,GURU,Default [ AXIATA ],Approved,2016-02-17 11:19:48
Sasto Sms Private Limited,BaglungMun,Default [ AXIATA ],Approved,2017-02-06 12:02:16
Sasto Sms Private Limited,JAMBOREE,Default [ AXIATA ],Approved,2017-02-06 11:59:55
Sasto Sms Private Limited,EductionPRK,Default [ AXIATA ],Approved,2017-02-06 11:56:55
Sasto Sms Private Limited,JoinAryan,Default [ AXIATA ],Approved,2017-02-06 11:54:09
Sasto Sms Private Limited,SMSsoftware,Default [ AXIATA ],Approved,2017-02-06 11:42:10
Sasto Sms Private Limited,DDCMyagdi,Default [ AXIATA ],Approved,2017-02-06 12:03:05
Sasto Sms Private Limited,KoshiHealth,Default [ AXIATA ],Approved,2017-02-06 12:01:03
Sasto Sms Private Limited,BhanuColleg,Default [ AXIATA ],Approved,2017-02-06 11:57:41
Sasto Sms Private Limited,OnlineKnmel,Default [ AXIATA ],Approved,2017-02-06 11:55:17
Sasto Sms Private Limited,AryanENGG,Default [ AXIATA ],Approved,2017-02-06 11:52:46
Sasto Sms Private Limited,AkhandaSAC,Default [ AXIATA ],Approved,2017-01-16 12:18:12
Sasto Sms Private Limited,DDCparbat,Default [ AXIATA ],Approved,2017-02-06 12:01:46
Sasto Sms Private Limited,NSERConsult,Default [ AXIATA ],Approved,2017-02-06 11:59:15
Sasto Sms Private Limited,FroxJob,Default [ AXIATA ],Approved,2017-02-06 11:56:10
Sasto Sms Private Limited,AryanBCABIT,Default [ AXIATA ],Approved,2017-02-06 11:53:38
Sasto Sms Private Limited,LekhnathMun,Default [ AXIATA ],Approved,2017-02-06 12:02:42
Sasto Sms Private Limited,DOCR,Default [ AXIATA ],Approved,2017-02-06 12:00:34
Sasto Sms Private Limited,OrchidColz,Default [ AXIATA ],Approved,2017-02-06 11:57:18
Sasto Sms Private Limited,MGoldShop,Default [ AXIATA ],Approved,2017-02-06 11:54:44
Sasto Sms Private Limited,SastoSMS,Default [ AXIATA ],Approved,2016-09-15 10:24:10
Sasto Sms Private Limited,OrthoCare,Default [ AXIATA ],Approved,2017-02-06 11:51:58
Sasto Sms Private Limited,DDCkaski,Default [ AXIATA ],Approved,2017-02-06 12:03:22
Sasto Sms Private Limited,AITMCollege,Default [ AXIATA ],Approved,2017-02-06 12:01:22
Sasto Sms Private Limited,ArnikoHM,Default [ AXIATA ],Approved,2017-02-06 11:58:16
Sasto Sms Private Limited,AayamColleg,Default [ AXIATA ],Approved,2017-02-06 11:55:36
Sasto Sms Private Limited,AryanBBA,Default [ AXIATA ],Approved,2017-02-06 11:53:13
Arya Technology Private Limited,Career,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,KiranThapa,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Pathshala,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,StarIntl,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Shristi,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,GMS,Default [ AXIATA ],Approved,2016-09-28 14:48:02
Arya Technology Private Limited,InterLink,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,NistBanepa,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,PEBHSS,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,BabaEducatn,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,MIDWESTERN,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,YUFYD,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,RedDragon,Default [ AXIATA ],Approved,2016-09-28 14:48:02
Arya Technology Private Limited,BalBatika,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,ShreeOM,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,SuryabnkMun,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,TwinkleToes,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,QGBanepa,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,DIRGHAYUHOS,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Arunimas,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,RISE,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,TexasSchool,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,LOKPRIYA,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,ULTRA,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,MILESTONE,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,AdhunikAgro,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,MasterJob,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,GEMPgobinda,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,EDUCARE,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,ParagonSMS,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,EcoSOLAR,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,KanchanHR,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,CPNinfotech,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,APEX,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Nepaintl,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Laligurans,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,GleeAcademy,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,NEXUS,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,JANAHITKARI,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,AAN,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Notice,Default [ AXIATA ],Approved,2016-09-28 14:48:02
Arya Technology Private Limited,MayEdu,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,OxfordBtl,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,DeluxHR,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,NAFEA,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,KidsZee,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,EplanetCTW,Default [ AXIATA ],Approved,2016-12-19 12:40:49
Arya Technology Private Limited,WhiteHorse,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,SocialEmpt,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,wingsNthing,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,ApolloClz,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,RHRDEV,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,CAPITAL,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,UVI,Default [ AXIATA ],Approved,2017-02-08 14:45:35
Arya Technology Private Limited,SRMAINALI,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,Broadwayedu,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,MdrcNepal,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,TEJASVI,Default [ AXIATA ],Approved,2016-05-12 19:32:50
Arya Technology Private Limited,WHITEFIELD,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,otel,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,EDU,Default [ AXIATA ],Approved,2016-06-30 14:19:20
Arya Technology Private Limited,sharesansar,Default [ AXIATA ],Approved,2016-08-21 10:26:28
Arya Technology Private Limited,NavaYuwa,Default [ AXIATA ],Approved,2016-06-30 14:19:20
