balance type,amount,description,balance after update
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:33:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:34:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:34:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:35:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:35:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:35:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:36:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:36:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:36:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:36:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:36:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:38:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:40:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:40:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:40:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 06:57:32
NTC,5,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:05:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:05:33
NTC,5,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:06:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:06:33
NTC,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:06:34
AXIATA,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:06:35
NTC,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:07:32
AXIATA,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:07:33
NTC,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:07:34
AXIATA,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:07:35
NTC,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:08:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:08:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:21:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:21:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:21:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:23:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:24:32
NTC,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:26:39
NTC,20,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:36:31
AXIATA,12,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 07:36:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:00:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:11:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:11:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:11:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:12:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:12:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:12:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:12:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:21:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:24:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:25:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:26:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:28:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:28:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:28:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:28:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:31:32
NTC,28,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:31:33
AXIATA,12,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:31:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:31:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:32:32
NTC,206,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:35:32
AXIATA,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:35:34
NTC,36,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:38:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:41:45
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:43:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:50:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:53:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:55:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 08:58:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:00:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:31
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:53
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:57
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:04:59
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:00
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:00
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:02
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:03
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:54
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:05:59
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:06:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:51
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:52
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:52
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:55
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:08:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:09:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:35
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:37
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:38
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:10:40
NTC,32,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:11:32
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:11:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:12:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:12:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:12:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:13:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:14:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:18:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:19:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:19:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:21:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:21:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:21:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:21:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:21:36
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:55
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:55
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:22:57
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:06
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:07
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:08
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:09
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:11
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:12
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:14
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:15
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:23:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:39
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:42
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:43
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:53
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:54
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:55
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:24:59
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:03
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:25:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:27:31
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:27:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:27:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:27:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:29:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:29:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:29:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:29:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:30:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:31:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:34
NTC,21,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:35
AXIATA,10,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:33:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:35:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:35:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:36:31
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:36:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:36:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:37:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:37:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:38:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:39:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:49
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:40:50
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:41:32
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:41:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:41:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:41:34
NTC,17,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:31
AXIATA,14,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:32
NTC,200,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:33
NTC,200,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:35
NTC,200,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:36
NTC,56,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:37
AXIATA,198,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-22 09:42:38
